"Country","Region","City","Organization","Room","URL","Address","Lat","Lng","GmapsName","GmapsId","GmapsPlaceId"
"CA","Ontario","Windsor","Hidden Trail Experiences","The Speakeasy","http://www.hiddentrail.co/","3147 Tecumseh Rd E, Windsor, ON N8W 1G9, Canada",42.3039832,-82.98502769999999,"Hidden Trail Escape Rooms","349c4d2139afcf53a6c0d9b2596a523d9fde31d4","ChIJ--Q8TXorO4gRa-5PDPWWJYQ"
"CA","Ontario","Windsor","Hidden Trail Experiences","Cherry Meadow Asylum","http://www.hiddentrail.co/","3147 Tecumseh Rd E, Windsor, ON N8W 1G9, Canada",42.3039832,-82.98502769999999,"Hidden Trail Escape Rooms","349c4d2139afcf53a6c0d9b2596a523d9fde31d4","ChIJ--Q8TXorO4gRa-5PDPWWJYQ"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","Arctic Expedition","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","Pharaoh's Tomb","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","Crown Jewels Heist","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","The Criminal Mind","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","The Big Game","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Cavendish","Room Escape Cavendish","Tower of London: Crown Jewels Heist","http://www.roomescapecavendish.com/","8989 Cavendish Rd, Cavendish, PE C0A 1M0, Canada",46.4846782,-63.4049493,"Room Escape Cavendish","f139a443376e50003ba6e3032e688004bfab1365","ChIJaS6iOr6_X0sRyvDUulQCbbs"
"CA","Prince Edward Island","Charlottetown","Escape Rooms PEI","The Office","https://www.facebook.com/PEIEscapeRooms/info","81 Prince St, Charlottetown, PE C1A 4R3, Canada",46.23521039999999,-63.12396169999999,"PEI Escape Rooms","78074613cf82ceb1f96eb9af8f2bd211633a995d","ChIJx9JfWuFSXksR-sirhkGJcXI"
"CA","Prince Edward Island","Charlottetown","Escape Rooms PEI","The Magician's Laboratory","https://www.facebook.com/PEIEscapeRooms/info","81 Prince St, Charlottetown, PE C1A 4R3, Canada",46.23521039999999,-63.12396169999999,"PEI Escape Rooms","78074613cf82ceb1f96eb9af8f2bd211633a995d","ChIJx9JfWuFSXksR-sirhkGJcXI"
"CA","Prince Edward Island","Charlottetown","Escape Rooms PEI","The Zombie Apocalypse","https://www.facebook.com/PEIEscapeRooms/info","81 Prince St, Charlottetown, PE C1A 4R3, Canada",46.23521039999999,-63.12396169999999,"PEI Escape Rooms","78074613cf82ceb1f96eb9af8f2bd211633a995d","ChIJx9JfWuFSXksR-sirhkGJcXI"
"CA","Prince Edward Island","Summerside","Summerside Escape Rooms","Tourist Trap","https://www.facebook.com/summersideescaperooms/","10 Oakwood Avenue, Slemon Park, PE C1N4J8, Canada",46.43806,-63.82442,"Summerside Escape Rooms","2eca4db531a63ad48cdd91234362953f553313c1","ChIJ0yMJEYOFX0sRPSQQT_VbzSw"
"CA","Prince Edward Island","Summerside","Summerside Escape Rooms","Kidnapped","https://www.facebook.com/summersideescaperooms/","10 Oakwood Avenue, Slemon Park, PE C1N4J8, Canada",46.43806,-63.82442,"Summerside Escape Rooms","2eca4db531a63ad48cdd91234362953f553313c1","ChIJ0yMJEYOFX0sRPSQQT_VbzSw"
"CA","Prince Edward Island","Summerside","Summerside Escape Rooms","Escape the Mob","https://www.facebook.com/summersideescaperooms/","10 Oakwood Avenue, Slemon Park, PE C1N4J8, Canada",46.43806,-63.82442,"Summerside Escape Rooms","2eca4db531a63ad48cdd91234362953f553313c1","ChIJ0yMJEYOFX0sRPSQQT_VbzSw"
"CA","Prince Edward Island","Summerside","Summerside Escape Rooms","Santa's Workshop","https://www.facebook.com/summersideescaperooms/","10 Oakwood Avenue, Slemon Park, PE C1N4J8, Canada",46.43806,-63.82442,"Summerside Escape Rooms","2eca4db531a63ad48cdd91234362953f553313c1","ChIJ0yMJEYOFX0sRPSQQT_VbzSw"
"CA","Quebec","Brossard","Breakout","Project Fallout","https://montreal.breakoutescapegame.com/en/","6000 Boulevard Rome #40, Brossard, QC J4Y 0B6, Canada",45.4410512,-73.4399791,"Breakout - Escape Game","02702e2240b9033d87feced167588e6fae385133","ChIJbcUuikgPyUwRnPzvP-nJWUw"
"CA","Quebec","Brossard","Breakout","Chamber of Hocus","https://montreal.breakoutescapegame.com/en/","6000 Boulevard Rome #40, Brossard, QC J4Y 0B6, Canada",45.4410512,-73.4399791,"Breakout - Escape Game","02702e2240b9033d87feced167588e6fae385133","ChIJbcUuikgPyUwRnPzvP-nJWUw"
"CA","Quebec","Brossard","Breakout","The War for Rembrandt","https://montreal.breakoutescapegame.com/en/","6000 Boulevard Rome #40, Brossard, QC J4Y 0B6, Canada",45.4410512,-73.4399791,"Breakout - Escape Game","02702e2240b9033d87feced167588e6fae385133","ChIJbcUuikgPyUwRnPzvP-nJWUw"
"CA","Quebec","Brossard","Breakout","Dreadnought","https://montreal.breakoutescapegame.com/en/","6000 Boulevard Rome #40, Brossard, QC J4Y 0B6, Canada",45.4410512,-73.4399791,"Breakout - Escape Game","02702e2240b9033d87feced167588e6fae385133","ChIJbcUuikgPyUwRnPzvP-nJWUw"
"CA","Quebec","Brossard","Breakout","Mr. Oswald's Greatest Show","https://montreal.breakoutescapegame.com/en/","6000 Boulevard Rome #40, Brossard, QC J4Y 0B6, Canada",45.4410512,-73.4399791,"Breakout - Escape Game","02702e2240b9033d87feced167588e6fae385133","ChIJbcUuikgPyUwRnPzvP-nJWUw"
"CA","Quebec","Laval","Escaparium Escape Game","Heist Today, Hero Tomorrow","http://www.escaparium.ca/laval","2584 Boulevard Le Corbusier, Laval, QC H7S 2K8, Canada",45.577568,-73.744914,"Jeu d'Evasion - Escaparium - Escape Game Laval","9c7d85d6ec030cb5e4a8d454ea2e662947d99580","ChIJe1nSD98jyUwR_63adVECMXY"
"CA","Quebec","Laval","Escaparium Escape Game","The Hunted","http://www.escaparium.ca/laval","2584 Boulevard Le Corbusier, Laval, QC H7S 2K8, Canada",45.577568,-73.744914,"Jeu d'Evasion - Escaparium - Escape Game Laval","9c7d85d6ec030cb5e4a8d454ea2e662947d99580","ChIJe1nSD98jyUwR_63adVECMXY"
"CA","Quebec","Laval","Escaparium Escape Game","The Cup of Eternal Life","http://www.escaparium.ca/laval","2584 Boulevard Le Corbusier, Laval, QC H7S 2K8, Canada",45.577568,-73.744914,"Jeu d'Evasion - Escaparium - Escape Game Laval","9c7d85d6ec030cb5e4a8d454ea2e662947d99580","ChIJe1nSD98jyUwR_63adVECMXY"
"CA","Quebec","Laval","Immersia Escape Games","Weekend at the Shack","http://www.immersia.ca/","3065 Rue Peugeot, Laval, QC H7L 5C4, Canada",45.58814249999999,-73.74672939999999,"Immersia Escape Game - Escape Games","473c278c05a1cc9a377bea3a1e58db2069573afb","ChIJ94FT_FwhyUwRiZWOVGSWQnw"
"CA","Quebec","Laval","Immersia Escape Games","The Piccadilly Cabaret","http://www.immersia.ca/","3065 Rue Peugeot, Laval, QC H7L 5C4, Canada",45.58814249999999,-73.74672939999999,"Immersia Escape Game - Escape Games","473c278c05a1cc9a377bea3a1e58db2069573afb","ChIJ94FT_FwhyUwRiZWOVGSWQnw"
"CA","Quebec","Montreal","A/Maze Montreal","Lost Temple","http://amazemontreal.com/lost_temple_escape_game/","3550 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.48118059999999,-73.58261639999999,"Amaze Escape Game Montreal","8fb275c73b5ab5fd20b90506c75a9ddefaa8371a","ChIJgS8mWXYayUwRKiE8mot1tXw"
"CA","Quebec","Montreal","A/Maze Montreal","Mad Scientist Lab","http://amazemontreal.com/mad_scientist_laboratory_escape_game/","3550 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.48118059999999,-73.58261639999999,"Amaze Escape Game Montreal","8fb275c73b5ab5fd20b90506c75a9ddefaa8371a","ChIJgS8mWXYayUwRKiE8mot1tXw"
"CA","Quebec","Montreal","A/Maze Montreal","Prison Break","http://amazemontreal.com/prison_break_escape_game/","3550 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.48118059999999,-73.58261639999999,"Amaze Escape Game Montreal","8fb275c73b5ab5fd20b90506c75a9ddefaa8371a","ChIJgS8mWXYayUwRKiE8mot1tXw"
"CA","Quebec","Montreal","Bus Xcape Montreal","Bus Xcape Montreal","http://www.busxcapemontreal.com/","3550 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.48118059999999,-73.58261639999999,"Amaze Escape Game Montreal","8fb275c73b5ab5fd20b90506c75a9ddefaa8371a","ChIJgS8mWXYayUwRKiE8mot1tXw"
"CA","Quebec","Montreal","Échappe-toi","Al Patraz","http://echappetoi.com/alpatraz-disparition/?lang=en","","","","","",""
"CA","Quebec","Montreal","Échappe-toi","The Cursed Treasure of Hochelaga","http://echappetoi.com/hochelaga/?lang=en","","","","","",""
"CA","Quebec","Montreal","Échappe-toi","Murder on TV Champlain","http://echappetoi.com/murder-on-champlain-tv/?lang=en","","","","","",""
"CA","Quebec","Montreal","Échappe-toi","Prohibition","http://echappetoi.com/prohibition/?lang=en","","","","","",""
"CA","Quebec","Montreal","Échappe-toi","The Locker Room","http://echappetoi.com/the-locker-room/?lang=en","","","","","",""
"CA","Quebec","Montreal","Escape the Room","Escape the Botany Lab","http://www.escapetheroom.ca/","3550 Rue Saint-Jacques, Montréal, QC H4C 1H2, Canada",45.48118059999999,-73.58261639999999,"Amaze Escape Game Montreal","8fb275c73b5ab5fd20b90506c75a9ddefaa8371a","ChIJgS8mWXYayUwRKiE8mot1tXw"
"CA","Quebec","Montreal","Ezkapaz","The Silver Dawn Society","http://www.ezkapaz.com/","3955 Boul St-Laurent, Montréal, QC H2X 1Y4, Canada",45.5164729,-73.5780663,"EZKAPAZ : Escape Game à Montréal","e59d22311f2b83fb1aaf9d55bc70d007346d76c7","ChIJ-1DaUDMayUwRnbsHR1TvLVc"
"CA","Quebec","Montreal","Ezkapaz","POP","http://www.ezkapaz.com/","3955 Boul St-Laurent, Montréal, QC H2X 1Y4, Canada",45.5164729,-73.5780663,"EZKAPAZ : Escape Game à Montréal","e59d22311f2b83fb1aaf9d55bc70d007346d76c7","ChIJ-1DaUDMayUwRnbsHR1TvLVc"
"CA","Quebec","Montreal","Ezkapaz","The Cadavera Case","http://www.ezkapaz.com/","3955 Boul St-Laurent, Montréal, QC H2X 1Y4, Canada",45.5164729,-73.5780663,"EZKAPAZ : Escape Game à Montréal","e59d22311f2b83fb1aaf9d55bc70d007346d76c7","ChIJ-1DaUDMayUwRnbsHR1TvLVc"
"CA","Quebec","Montreal","Find the Key","War Zone","http://findthekey.ca/","1000 Rue Amherst #101, Montréal, QC H2L 3K5, Canada",45.5155722,-73.5531828,"Find The Key","65a2472c608268282f62f0a2e514817c71be45a9","ChIJZWN6hGkayUwRj106t5Ira0Q"
"CA","Quebec","Montreal","Find the Key","Crime Scene","http://findthekey.ca/","1000 Rue Amherst #101, Montréal, QC H2L 3K5, Canada",45.5155722,-73.5531828,"Find The Key","65a2472c608268282f62f0a2e514817c71be45a9","ChIJZWN6hGkayUwRj106t5Ira0Q"
"CA","Quebec","Montreal","Find the Key","Crime Scene 2 - Chaos City","http://findthekey.ca/","1000 Rue Amherst #101, Montréal, QC H2L 3K5, Canada",45.5155722,-73.5531828,"Find The Key","65a2472c608268282f62f0a2e514817c71be45a9","ChIJZWN6hGkayUwRj106t5Ira0Q"
"CA","Quebec","Montreal","Intrigues Urbaines","Lake Kwanita","http://intriguesurbaines.com/welcome/","1720 Canal St, Montreal, Quebec H3K 3E6, Canada",45.4857524,-73.56458010000001,"Intrigues Urbaines","f6abf7a3f8b68ddaab3e95eef6d20843eae5bd11","ChIJ7yVHMn0ayUwRtyAVEaZh4dA"
"CA","Quebec","Montreal","Intrigues Urbaines","File 1720","http://intriguesurbaines.com/welcome/","1720 Canal St, Montreal, Quebec H3K 3E6, Canada",45.4857524,-73.56458010000001,"Intrigues Urbaines","f6abf7a3f8b68ddaab3e95eef6d20843eae5bd11","ChIJ7yVHMn0ayUwRtyAVEaZh4dA"
"CA","Quebec","Montreal","Missions Morpheus","Domination","http://www.missionsmorpheus.com/","6963 Rue St-Hubert, Montréal, QC H2S 2N1, Canada",45.5394995,-73.6102411,"Missions Morpheus, jeux d'évasion","fdb38de2ff6f9292efd2c5443d5e7ca5863bd2b8","ChIJ74cQz2oZyUwR_h0XlPUXni0"
"CA","Quebec","Montreal","Missions Morpheus","Babel","http://www.missionsmorpheus.com/","6963 Rue St-Hubert, Montréal, QC H2S 2N1, Canada",45.5394995,-73.6102411,"Missions Morpheus, jeux d'évasion","fdb38de2ff6f9292efd2c5443d5e7ca5863bd2b8","ChIJ74cQz2oZyUwR_h0XlPUXni0"
"CA","Quebec","Montreal","Missions Morpheus","Atlantis","http://www.missionsmorpheus.com/","6963 Rue St-Hubert, Montréal, QC H2S 2N1, Canada",45.5394995,-73.6102411,"Missions Morpheus, jeux d'évasion","fdb38de2ff6f9292efd2c5443d5e7ca5863bd2b8","ChIJ74cQz2oZyUwR_h0XlPUXni0"
"CA","Quebec","Montreal","Obsidem","Dynamic Duo","https://obsidem.com/EN/","2025 Rue Parthenais Suite 301, Montréal, QC H2K 3T2, Canada",45.529902,-73.556533,"Les Jeux Obsidem Games","2f1b5e7454ca748b73e65060350b8e4f5d4bf6fd","ChIJH2XEn74byUwR3g9cJ-Z6y6s"
"CA","Quebec","Montreal","Obsidem","The Study","https://obsidem.com/EN/","2025 Rue Parthenais Suite 301, Montréal, QC H2K 3T2, Canada",45.529902,-73.556533,"Les Jeux Obsidem Games","2f1b5e7454ca748b73e65060350b8e4f5d4bf6fd","ChIJH2XEn74byUwR3g9cJ-Z6y6s"
"CA","Quebec","Montreal","Obsidem","The Trap","https://obsidem.com/EN/","2025 Rue Parthenais Suite 301, Montréal, QC H2K 3T2, Canada",45.529902,-73.556533,"Les Jeux Obsidem Games","2f1b5e7454ca748b73e65060350b8e4f5d4bf6fd","ChIJH2XEn74byUwR3g9cJ-Z6y6s"
"CA","Quebec","Montreal","Question Games","Virus","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Mafia","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Casino","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Mason","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Royal","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Isolation","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Question Games","Spy vs Spy","https://questiongames.ca/en/home/","4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176734,-73.5806471,"Question - Montreal Escape Games","fc38a26430b82a7a3299057aa7acd91c96afcc01","ChIJYxypLs0byUwRkl_SszXcvwo"
"CA","Quebec","Montreal","Trapped Montreal","Ancient Pyramid","http://trappedmontreal.com/","933 Rue Ontario E, Montréal, QC H2L, Canada",45.519617,-73.563458,"Trapped Montreal","492bff53690f4b10f07ca543df7addfce564a142","ChIJx6y6HbQbyUwRVFz-VqLZVas"
"CA","Quebec","Montreal","Trapped Montreal","Medieval Prison","http://trappedmontreal.com/","933 Rue Ontario E, Montréal, QC H2L, Canada",45.519617,-73.563458,"Trapped Montreal","492bff53690f4b10f07ca543df7addfce564a142","ChIJx6y6HbQbyUwRVFz-VqLZVas"
"CA","Quebec","Montreal","Trapped Montreal","Contaminated Hospital","http://trappedmontreal.com/","933 Rue Ontario E, Montréal, QC H2L, Canada",45.519617,-73.563458,"Trapped Montreal","492bff53690f4b10f07ca543df7addfce564a142","ChIJx6y6HbQbyUwRVFz-VqLZVas"
"CA","Quebec","Montreal","Trapped Montreal","Death Note","http://trappedmontreal.com/","933 Rue Ontario E, Montréal, QC H2L, Canada",45.519617,-73.563458,"Trapped Montreal","492bff53690f4b10f07ca543df7addfce564a142","ChIJx6y6HbQbyUwRVFz-VqLZVas"
"CA","Quebec","Sherbrooke","inXtremis","Escape the Museum","http://www.inxtremis.ca/","185 Rue Frontenac #210, Sherbrooke, QC J1H 1K1, Canada",45.4039764,-71.8944154,"inXtremis","ffdff18aa896ed98ddda5b7f9530215aef538786","ChIJJ5BPJgyzt0wR9qMt5UwRUeM"
"CA","Quebec","Victoriaville","Captif Victoriaville","Captif Victoriaville","http://www.captif.ca/","271 Boulevard des Bois Francs S, Victoriaville, QC G6P 4S9, Canada",46.0546673,-71.94349860000001,"Captif Victoriaville - Jeu d'évasion - Escape Game","ba27623646d6a30b0480d89329ad0a04ad02dba0","ChIJYySi3dkDuEwRR6IX9lWS1Sg"
"CA","Saskatchewan","Regina","District 3 Escape Rooms","The Cabin","http://www.district3.ca/","2237 6th Ave, Regina, SK S4R 1B3, Canada",50.459818,-104.6136759,"District 3 Escape Rooms","7dd9d1a2934f1fb453e4e7dd8460ec1522d80661","ChIJKVyiQloeHFMR0YxHaTSB3jw"
"CA","Saskatchewan","Saskatoon","Breakout Escape Rooms","Countdown to Detonation","http://www.breakoutsask.com/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","Saskatchewan","Saskatoon","Breakout Escape Rooms","Dead Professor Society","http://www.breakoutsask.com/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","Saskatchewan","Saskatoon","Breakout Escape Rooms","MAAD Laboratory","http://www.breakoutsask.com/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","Saskatchewan","Saskatoon","Deadlock Escape","Missing Marilyn","http://www.deadlockescape.ca/","2225 Hanselman Ct, Saskatoon, SK S7L 6A8, Canada",52.16047349999999,-106.6803842,"Deadlock Escape","25134055703e4f6a6fa8ba17e2b17cec3a54415d","ChIJMzJKrPj2BFMR4nREgw4MwsM"
"CA","Saskatchewan","Saskatoon","Deadlock Escape","Haunted Cellar","http://www.deadlockescape.ca/","2225 Hanselman Ct, Saskatoon, SK S7L 6A8, Canada",52.16047349999999,-106.6803842,"Deadlock Escape","25134055703e4f6a6fa8ba17e2b17cec3a54415d","ChIJMzJKrPj2BFMR4nREgw4MwsM"
"CA","Saskatchewan","Saskatoon","Deadlock Escape","Toymaker","http://www.deadlockescape.ca/","2225 Hanselman Ct, Saskatoon, SK S7L 6A8, Canada",52.16047349999999,-106.6803842,"Deadlock Escape","25134055703e4f6a6fa8ba17e2b17cec3a54415d","ChIJMzJKrPj2BFMR4nREgw4MwsM"
"CA","Saskatchewan","Saskatoon","Mastermind Live Escape","The Lucky Duck Speakeasy","http://www.escapesaskatoon.ca/","113-123 Avenue B S, Saskatoon, SK S7M 1M2, Canada",52.1283109,-106.6718309,"Mastermind Live Escape 🔓","fa6838a33bf1013c13da67590e051d8524afbefd","ChIJ9116ayj3BFMRtlGa1iOM0_A"
"CA","Saskatchewan","Saskatoon","Mastermind Live Escape","The Lost Jewel of Zanzibar","http://www.escapesaskatoon.ca/","113-123 Avenue B S, Saskatoon, SK S7M 1M2, Canada",52.1283109,-106.6718309,"Mastermind Live Escape 🔓","fa6838a33bf1013c13da67590e051d8524afbefd","ChIJ9116ayj3BFMRtlGa1iOM0_A"
"CA","Saskatchewan","Saskatoon","Room Escape","Latitude 30° (Tombscape)","http://theescape.ca/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","Saskatchewan","Saskatoon","Room Escape","Greatest Thief","http://theescape.ca/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","Saskatchewan","Saskatoon","Room Escape","Azkaban Prison","http://theescape.ca/","805 48 St E, Saskatoon, SK S7K 0X5, Canada",52.168257,-106.6534469,"Breakout Escape Rooms Saskatoon","6f1c308ace7409bb539d795e946c582a6f5adc4e","ChIJ0f-b2WP2BFMRwaT6vIHbWbw"
"CA","","","","Canada Escape Rooms","http://canadaescaperooms.ca/","","","","","",""
"CH","","Basel","Breakout Basel","Bâlecatraz - Prison Escape","http://www.breakoutbasel.ch/","Nauenstrasse 67, 4052 Basel, Switzerland",47.5466778,7.595141199999998,"Breakout Basel","28f1a2f841484cc74b0150cf76b681dc847829f3","ChIJfeC5Vkm4kUcRAAis6BVG2oM"
"CH","","Basel","One Hour Escape","The Master Thief","http://onehourescape.ch/","Theatergässlein 17, 4051 Basel, Canton of Basel, Switzerland",47.553413,7.5891029,"One Hour Escape","522908e344bcff1622473820d7d589f8166d50a4","ChIJz2hDQK25kUcRMAVhFk3I_QI"
"CH","","Basel","Room Escape","The Library","http://www.roomescape.ch/","Burgweg 15, 4058 Basel, Switzerland",47.5579385,7.6012727,"Room Escape Basel","a6e94f360376c86dd437e79bdfed00a992dc1141","ChIJo2aHXLa5kUcR73pnOUk6b_k"
"CH","","Basel","Room Escape","The Art Gallery","http://www.roomescape.ch/","Burgweg 15, 4058 Basel, Switzerland",47.5579385,7.6012727,"Room Escape Basel","a6e94f360376c86dd437e79bdfed00a992dc1141","ChIJo2aHXLa5kUcR73pnOUk6b_k"
"CH","","Basel","Room Escape","The Curse of Yama","http://www.roomescape.ch/","Burgweg 15, 4058 Basel, Switzerland",47.5579385,7.6012727,"Room Escape Basel","a6e94f360376c86dd437e79bdfed00a992dc1141","ChIJo2aHXLa5kUcR73pnOUk6b_k"
