Country,Region,City,Organization,Room,URL
IT,,Milan,Get Me Out,The Room,http://www.getmeout.it/index-en.php
IT,,Milan,Get Me Out,The Clinic,http://www.getmeout.it/index-en.php
IT,,Milan,Get Me Out,Prison Break,http://www.getmeout.it/index-en.php
IT,,Milan,Ghost Rooms,Dr. Blake's Lab,http://www.ghostrooms.it/
IT,,Milan,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Milan,Intrappola.TO,Grey Room,http://www.intrappola.to/
IT,,Milan,Intrappola.TO,Soviet Bunker,http://www.intrappola.to/
IT,,Milan,No Exit,Saw - The Experience,http://www.noexitmilano.it/
IT,,Milan,Secret Rooms,Nightmare,http://www.secret-rooms.it/le-nostre-stanze/nightmare/
IT,,Milan,Secret Rooms,Sabotage,http://www.secret-rooms.it/le-nostre-stanze/sabotage/
IT,,Milan,UnlockMI,Sadik,http://www.unlockmi.it/
IT,,Milan,UnlockMI,Sherlock Holmes,http://www.unlockmi.it/
IT,,Milan,UnlockMI,3n1gm4,http://www.unlockmi.it/
IT,,Monopoli,Escape Puglia,The Prison,http://www.escapepuglia.com/
IT,,Monopoli,Escape Puglia,The Office,http://www.escapepuglia.com/
IT,,Monza,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Padova,Intrappola.TO,Prison Room,http://www.intrappola.to/
IT,,Palermo,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Palermo,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Pavia,Adventure Rooms,Theft to the Art Gallery,http://pavia.adventurerooms.it/en/
IT,,Pavia,Adventure Rooms,Escape from Medieval Prison,http://pavia.adventurerooms.it/en/
IT,,Pescara,Freeing Italy,Secret of the Asylum,http://freeingitaly.com/en/
IT,,Pescara,Freeing Italy,The Prison Chaos,http://freeingitaly.com/en/
IT,,Pescara,Freeing Italy,The Lost Chamber,http://freeingitaly.com/en/
IT,,Pescara,Freeing Italy,The Painter's Murder,http://freeingitaly.com/en/
IT,,Pescara,Freeing Italy,Office Vagus,http://freeingitaly.com/en/
IT,,Piacenza,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Piacenza,Intrappola.TO,The Lab,http://www.intrappola.to/
IT,,Ravenna,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Ravenna,Intrappola.TO,Prison Room,http://www.intrappola.to/
IT,,Ravenna,Ravenna Escape,Fuga dal Mondo di Tenebra!,http://www.ravenna-escape.it/
IT,,Ravenna,Ravenna Escape,Fuga della Palude!,http://www.ravenna-escape.it/
IT,,Reggio Calabria,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Rimini,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Rimini,Intrappola.TO,Grey Room,http://www.intrappola.to/
IT,,Rimini,Rimini Escape,Raiders of the Lost Army,http://www.rimini-escape.it/
IT,,Rimini,Rimini Escape,International Crisis,http://www.rimini-escape.it/
IT,,Rome,Escape Oddity,Il bagno degli orrori,http://www.escapeoddity.com/
IT,,Rome,Escape Oddity,Lo Studio di Leonardo da Vinci,http://www.escapeoddity.com/
IT,,Rome,Escape Rome,CSI,http://escaperome.com/en/home-en
IT,,Rome,Escape Rome,Bodies,http://escaperome.com/en/home-en
IT,,Rome,Escape Rome,Secret of the Vatican,http://escaperome.com/en/home-en
IT,,Rome,Escape Room Exitus,Professor Zero,http://www.exitusroom.com/
IT,,Rome,Escape Room Resolute,Escape Room Resolute,http://www.escaperoomresolute.it/
IT,,Rome,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Rome,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Salerno,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Salerno,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,San Benedetto del Tronto,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Santa Maria Capua Vetere,Stanze Segrete,L'Esperimento,http://www.stanzesegrete.com/
IT,,Santa Maria Capua Vetere,Stanze Segrete,Insomnia,http://www.stanzesegrete.com/
IT,,Santa Maria Capua Vetere,Stanze Segrete,Inferno,http://www.stanzesegrete.com/
IT,,Siracusa,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Siracusa,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Taranto,La Sala Escape Room,80's,http://www.facebook.com/lasalaescape
IT,,Taranto,PanicBox,PanicBoxMobile,http://www.panicbox.it/
IT,,Trentino,FUGA Escape Room,The Office,http://fuga-escaperoom.com/
IT,,Trento,Escapers.Top,Escapers,http://www.escapers.top/
IT,,Trento,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Trezzo sull'Adda,Intrappola.TO,Prison Room,http://www.intrappola.to/
IT,,Trieste,Enigmarium,Maestro Luigi's Famous Kitchen,http://www.escape-room.it/
IT,,Trieste,Enigmarium,"Francesco, Artist's Secret",http://www.escape-room.it/
IT,,Trieste,La Grande Fuga,Secret Lab,http://lagrandefuga.it/
IT,,Trieste,La Grande Fuga,Maximum Security Prison,http://lagrandefuga.it/
IT,,Trieste,La Grande Fuga,The Terrorist Nest,http://lagrandefuga.it/
IT,,Turin,Escape Academy,Mystery Room,http://www.escapeacademy.it/
IT,,Turin,Escape Academy,Prison Escape,http://www.escapeacademy.it/
IT,,Turin,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Turin,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Turin,Intrappola.TO,Grey Room,http://www.intrappola.to/
IT,,Turin,Intrappola.TO,Prison Room,http://www.intrappola.to/
IT,,Turin,Intrappola.TO,Sacrilegium,http://www.intrappola.to/
IT,,Turin,La Casa degli Enigmi,Il Serial Killer dei Murazzi,http://www.lacasadeglienigmi.com/
IT,,Turin,La Casa degli Enigmi,Fuga dal Sogno,http://www.lacasadeglienigmi.com/
IT,,Turin,One Way Out,Mystery of Turin,http://www.escaperoomtorino.it/
IT,,Turin,One Way Out,Bunker X,http://www.escaperoomtorino.it/
IT,,Udine,No Exit Room,The Little Emily,http://www.noexitroom.com/
IT,,Udine,OUT! Escape Room,OUT! Escape Room,http://escaperoom.udine.it/
IT,,Venice,Intrappola.TO,Extended Room,http://www.intrappola.to/
IT,,Verona,AcEscape,Red Alert,http://www.acescape.it/
IT,,Verona,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Viareggio,Intrappola.TO,Classic Room,http://www.intrappola.to/
IT,,Vicenza,Intrappola.TO,Extended Room,http://www.intrappola.to/
JM,,Kingston,Puzzle IT! Jamaica,Framed,http://jamaica.puzzleescapegame.com/
JM,,Kingston,Puzzle IT! Jamaica,The Rum Hangover,http://jamaica.puzzleescapegame.com/
JM,,Kingston,Puzzle IT! Jamaica,Ward 21: Asylum,http://jamaica.puzzleescapegame.com/
JO,,Amman,Escape The Room Jordan,The Bank Job,http://www.escapetheroomjo.com/
JO,,Amman,Escape The Room Jordan,Lab-13,http://www.escapetheroomjo.com/
JO,,Amman,Escape The Room Jordan,The Prison,http://www.escapetheroomjo.com/
JO,,Amman,Escape The Room Jordan,Detective Office,http://www.escapetheroomjo.com/
JO,,Amman,Escape The Room Jordan,The Secret Storeroom,http://www.escapetheroomjo.com/
JO,,Amman,The Switch Center,Tesla's Mystery,http://www.theswitchcenter.com/
JO,,Amman,The Switch Center,Zodiac Killer,http://www.theswitchcenter.com/
JO,,Amman,The Switch Center,The Bunker,http://www.theswitchcenter.com/
JO,,Amman,The Switch Center,Diamond Heist,http://www.theswitchcenter.com/
JO,,Amman,The Switch Center,Prison Break,http://www.theswitchcenter.com/
JP,,Tokyo,Escape Hunt,Runaway Bride,http://tokyo.escapehunt.com/
JP,,Tokyo,Escape Hunt,Samurai Espionage,http://tokyo.escapehunt.com/
JP,,Tokyo,Escape Hunt,Zen,http://tokyo.escapehunt.com/
JP,,Tokyo,Nazotomo Cafe,Nazotomo Cafe,http://nazotomo.com/nazotomocafe/shinjuku/top.php
JP,,Tokyo,SCRAP,Escape from the Haunted Manor,http://realescapegame.jp/events/haunted-manor.html
JP,,Tokyo,SCRAP,Escape from the Red Room,http://realescapegame.jp/events/redroom.html
JP,,Tokyo,Super Escape,Escape from Jail,http://www.super-escape.co.jp/
JP,,Tokyo,Super Escape,Escape from Dungeon,http://www.super-escape.co.jp/
JP,,,,Nazotomo,http://nazotomo.com/
KE,,Nairobi,Escape Room Kenya,The Jailhouse,http://www.escaperoomkenya.com/
KE,,Nairobi,Escape Room Kenya,The Secret Gallery,http://www.escaperoomkenya.com/
KE,,Nairobi,Psycho 60,Haunted,http://www.psycho60.com/
KE,,Nairobi,Psycho 60,Infectious,http://www.psycho60.com/
KG,,Bishkek,Claustrophobia,Hotel «Dolphin»,https://bishkek.claustrophobia.com/en/quest/242/?from=quest
KG,,Bishkek,Claustrophobia,S.T.A.L.K.E.R.,https://bishkek.claustrophobia.com/en/quest/407/?from=quest
KG,,Bishkek,Claustrophobia,FBI: Mission «Antiterror»,https://bishkek.claustrophobia.com/en/quest/240/?from=quest
KH,,Phnom Penh,Xscape Cambodia,The Mask,http://xscapecambodia.wix.com/xscape
KR,,Incheon,Amazed Escape Room,The Prisoner,http://www.amazed.co.kr/
KR,,Seoul,Seoul Escape Room,Spy Room,http://www.seoul-escape.com/index.php/en/
KR,,Seoul,Seoul Escape Room,Office Room,http://www.seoul-escape.com/index.php/en/
KR,,Suwon,Chamber Escape Room,WW2 Pow,http://chamberescapekorea.com/
KR,,Suwon,Chamber Escape Room,Pirates Revenge,http://chamberescapekorea.com/
KR,,Suwon,Chamber Escape Room,Retro Gaming Room,http://chamberescapekorea.com/
KR,,Suwon,Chamber Escape Room,Dr. Chew,http://chamberescapekorea.com/
KW,,Kuwait City,Room of Clues,Othman's Office,http://www.roomofclues.com/
KW,,Salmiya,Trapped Inn,Rescue Protocol,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Assassin's Suite,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Countdown,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Lost,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Decode,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Joker's Illusions,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Secret of the Pyramid,http://www.trappedinn.com/
KW,,Salmiya,Trapped Inn,Knight's Castle,http://www.trappedinn.com/
KW,,Shuwaikh,Mindmaze Kuwait,Alchemist's Chamber,http://www.mindmaze-kw.com/
KW,,Shuwaikh,Mindmaze Kuwait,Enigma,http://www.mindmaze-kw.com/
KY,,George Town,Locked Inn Cayman,The Asylum,http://lockedinncayman.com/
KY,,George Town,Locked Inn Cayman,Pirate's Cellar,http://lockedinncayman.com/
KY,,George Town,Locked Inn Cayman,Death Row,http://lockedinncayman.com/
KY,,George Town,Locked Inn Cayman,Outbreak,http://lockedinncayman.com/
KY,,George Town,Locked Inn Cayman,Quarantine Area,http://lockedinncayman.com/
KZ,,Almaty,Sherlock,Кроличья нора,http://sherlock.kz/
KZ,,Almaty,Sherlock,Звонок,http://sherlock.kz/
KZ,,Almaty,Sherlock,Игра Престолов,http://sherlock.kz/
KZ,,Almaty,Sherlock,Скоро открытие,http://sherlock.kz/
KZ,,Almaty,Sherlock,Миньоны,http://sherlock.kz/
KZ,,Astana,CityQuest,Bank,http://cityquest.kz/
KZ,,Astana,CityQuest,Theater,http://cityquest.kz/
LB,,Beirut,Clue Club,Golden Eye Diamond,http://www.clue-club.com/
LB,,Beirut,Clue Club,Explosive Gentleman,http://www.clue-club.com/
LB,,Beirut,Escape the Room,Escape the Room,http://www.escapetheroom.me/
LB,,Beirut,Escape the Room,Escape the Green Door,http://www.escapetheroom.me/
LB,,Beirut,Escape the Room,Escape the Barbershop,http://www.escapetheroom.me/
LK,,Colombo,Mystery Bar,Mystery Bar,http://www.mystery.lk/
LT,,Alytus,In OUT,A Key,http://inout.mhost.lt/
LT,,Kaunas,Beglys,The Old Tavern,http://www.beglys.lt/
LT,,Kaunas,Beglys,Serial Killer Room,http://www.beglys.lt/
LT,,Kaunas,Break Free,Theater Backstage,http://www.breakfree.lt/en/
LT,,Vilnius,BreakRoom,KGB Prison,http://www.breakroom.lt/en-english-version/
LT,,Vilnius,Crazy Mind,Around the World in 3600 Seconds,http://www.crazymind.lt/
LT,,Vilnius,Duck Out,Area 51,http://www.duckout.lt/
LT,,Vilnius,Escape Room Vilnius,Jack the Ripper's Madhouse,http://www.escaperoom.lt/
LT,,Vilnius,Exit Room,Traveler's Room,http://exitroom.lt/en/travelers-room/
LT,,Vilnius,Insight Out Escape Room,Race Against Time,http://insightout.lt/
LT,,Vilnius,Insight Out Escape Room,Poltergeist,http://insightout.lt/
LT,,Vilnius,Live Escape Game,The 1 Million Case,http://www.liveescapegame.com/en
LT,,Vilnius,Live Escape Game,Tik Tak,http://www.liveescapegame.com/en
LT,,Vilnius,Live Escape Game,Steps,http://www.liveescapegame.com/en
LT,,Vilnius,Wrong Room,Professor's Room,http://wrongroom.lt/
LU,,Luxembourg,The Escape Hunt Luxembourg,The Return of Melusine,http://luxembourg.escapehunt.com/en/
LU,,Luxembourg,The Escape Hunt Luxembourg,Crown Robbery,http://luxembourg.escapehunt.com/en/
LU,,Luxembourg,The Escape Hunt Luxembourg,Bank Robbery,http://luxembourg.escapehunt.com/en/
LU,,Luxembourg,Timequest Luxembourg,Prison Break,http://www.timequest.lu/
LU,,Luxembourg,Timequest Luxembourg,The Bunker,http://www.timequest.lu/
LV,,Riga,60min.lv Escape Room,Art World Through Keyhole,http://60min.lv/
LV,,Riga,Escape Room,Abandoned Apartment No. 16,http://escaperoom.lv/en/
LV,,Riga,Escape Room,Secret Prison No. 2914,http://escaperoom.lv/en/
LV,,Riga,Exitoria,Exitoria,http://exitoria.com/
LV,,Riga,Find Exit,221B Baker Street,http://findexit.lv/en/
LV,,Riga,Find Exit,Baker Street Bank Heist,http://findexit.lv/en/
LV,,Riga,I AM,Ramer Tower Museum,http://www.iam.lv/
LV,,Riga,KWEST,Lottery Robbery,http://www.kwest.lv/
LV,,Riga,Live Escape Game,The 1 Million Case,http://www.liveescapegame.com/en
LV,,Riga,Live Escape Game,Steps,http://www.liveescapegame.com/en
LV,,Riga,Lost Lv Escape Rooms,Medieval Alchemist,http://www.lost.lv/
LV,,Riga,Mystery House,1985,http://www.mysteryhouse.lv/en/
LV,,Riga,Mystery House,Mission: Riga,http://www.mysteryhouse.lv/en/
LV,,Riga,Mystery House,Dr. Zink,http://www.mysteryhouse.lv/en/
LV,,Riga,Nogame,Amnesia,http://www.nogame.lv/kvesti/amnezia/
LV,,Riga,Nogame,Mad Scientist's Secret,http://www.nogame.lv/kvesti/professors/?lang=lv
LV,,Riga,NOGAME,Psylab,http://www.nogame.lv/eng/
LV,,Riga,NOGAME,Behind the Glass,http://www.nogame.lv/eng/
LV,,Riga,Quest Room Mysteria,Story of the Missing Professor,http://www.mysteria.lv/
LV,,Riga,Quest Room Mysteria,Abduction of the Holy Grail,http://www.mysteria.lv/
MA,,Rabat,Escape the Room,Le Bureau de Sherlock Holmes,http://www.escapetheroom.ma/
MK,,Skopje,Escape Room Skopje,The Cult,http://escaperoom.mk/
MK,,Skopje,EXIT60 Escape Rooms,The Bitcoin Heist,http://exit60.mk/
MN,,Ulaanbaatar,ONIS Room,Prison Break,http://www.onisroom.com/
MN,,Ulaanbaatar,ONIS Room,Scary Movie,http://www.onisroom.com/
MN,,Ulaanbaatar,ONIS Room,Psycho,http://www.onisroom.com/
MT,,Fgura,Can You Escape? Malta,Classroom Escape,http://canyouescapemalta.com/
MT,,Fgura,Can You Escape? Malta,Spaceship Escape,http://canyouescapemalta.com/
MT,,Sliema,Scavenger Escape Malta,Egyptian Adventure,http://scavengerescape.com/malta/rooms/#egypt
MT,,Sliema,Scavenger Escape Malta,Mozart's Mystery,http://scavengerescape.com/malta/rooms/#mozart
MT,,Sliema,Scavenger Escape Malta,Secret Surgery,http://scavengerescape.com/malta/rooms/#surgery
MU,,Moka,Dodo Quest,Adventurer's Cabinet,http://www.dodoquest.com/
MU,,Moka,Dodo Quest,Prison Break,http://www.dodoquest.com/
MU,,Moka,Dodo Quest,Hunter's Hut,http://www.dodoquest.com/
MX,,Cancun,Escape Hunt,Robbery at the Mayan Museum,http://cancun.escapehunt.com/
MX,,Cancun,Escape Hunt,Murder in the Harbor,http://cancun.escapehunt.com/
MX,,Cancun,Escape Hunt,Bomb at the Hotel Caribe,http://cancun.escapehunt.com/
MX,,Cozumel,Escape Room Cozumel,Maddie's Missing,http://escapecozumel.com/
MX,,Cozumel,Escape Room Cozumel,Double Crossed,http://escapecozumel.com/
MX,,Cozumel,Escape Room Cozumel,Rescue the Professor,http://escapecozumel.com/
MX,,Cozumel,Mayan Mind Maze,Mayan Mind Maze,http://www.mayanmindmaze.com/
MX,,Mexico City,Enigma Rooms,221B Baker Street,http://en.enigmarooms.com.mx/portfolio-item/221b-baker-street/
MX,,Mexico City,Enigma Rooms,Cold War,http://en.enigmarooms.com.mx/portfolio-item/cold-war/
MX,,Mexico City,Enigma Rooms,Jigsaw,http://en.enigmarooms.com.mx/portfolio-item/jigsaw/
MX,,Mexico City,The Real Experience,Time Quest,http://www.therealexperience.com.mx/
MX,,Mexico City,Time Zone Escapes,The Lucky Duck Speakeasy,http://www.timezoneescapes.com/
MX,,Mexico City,Time Zone Escapes,The Lost Jewel of Zanzibar,http://www.timezoneescapes.com/
MX,,Mexico City,Time Zone Escapes,The Evil Genie,http://www.timezoneescapes.com/
MX,,Monterrey,Breakout Mx,Queen Anne's Revenge,http://www.breakoutmx.com/
MX,,Monterrey,Codigo Escape Rooms,MEXICA,http://www.codigoescaperooms.com/
MX,,Monterrey,Escape dot Live,El Cuarto del Mago,http://escape.live/
MX,,Playa del Carmen,Anomalia,The Masks of the Mayan Gods,http://www.anomalia.mx/
MX,,Puebla,EscapArte Rooms,La Habitación,http://escaparterooms.com/
MX,,Puebla,Minuto59 Escape Rooms,Minuto59 Escape Rooms,http://www.minuto59.com.mx/
MX,,Toluca,Bright Xcape,Campus I,http://www.brightxcape.com/
MX,,Toluca,Bright Xcape,Da Vinci,http://www.brightxcape.com/
MX,,Toluca,Bright Xcape,Oscuridad Nazi,http://www.brightxcape.com/
MY,,Bintulu,Escape Room Malaysia,Gallery,http://www.escaperoom.com/bintulu/game/gallery-the-insidious-art-thief-1
MY,,Bintulu,Escape Room Malaysia,Kung Fu,http://www.escaperoom.com/bintulu/game/kung-fu-the-legend-of-the-grandmaster-language-in-chinese-1
MY,,Bintulu,Escape Room Malaysia,Safari Jungle,http://www.escaperoom.com/bintulu/game/safari-jungle-journey-to-the-secret-treasure-hunt-1
MY,,Bintulu,Escape Room Malaysia,Up,http://www.escaperoom.com/bintulu/game/up-bon-voyage-1
MY,,Ipoh,Break the Code,Crazy Lab,http://www.breakthecode.com.my/ipoh/games1.html
MY,,Ipoh,Break the Code,Detective X,http://www.breakthecode.com.my/ipoh/games2.html
MY,,Ipoh,Break the Code,Kidnapped,http://www.breakthecode.com.my/ipoh/games3.html
MY,,Ipoh,Break the Code,Pirate Ship,http://www.breakthecode.com.my/ipoh/games4.html
MY,,Johor,Escape Room Malaysia,Kung Fu,http://www.escaperoom.com/johor/game/kung-fu-the-legend-of-the-grandmaster-language-in-chinese-1
MY,,Johor,Escape Room Malaysia,Prison Break,http://www.escaperoom.com/johor/game/prison-break-1
MY,,Johor,Escape Room Malaysia,The Abandoned Factory,http://www.escaperoom.com/johor/game/the-abandoned-factory-1
MY,,Johor,Escape Room Malaysia,The Mysterious Room,http://www.escaperoom.com/johor/game/the-mysterious-room-1
MY,,Johor,Escape Room Malaysia,The Overlook Hotel,http://www.escaperoom.com/johor/game/the-overlook-hotel-room-13-1
MY,,Johor,Escape Room Malaysia,Slaughter House,http://www.escaperoom.com/johor/game/the-slaughter-house-1
MY,,Johor,Escape Room Malaysia,Up,http://www.escaperoom.com/johor/game/up-bon-voyage-1
MY,,Johor,Mystery Room Escape,The Curse of Pharaoh,http://mystery.com.my/
MY,,Johor,Mystery Room Escape,Prisoner's Torment,http://mystery.com.my/
MY,,Johor,Mystery Room Escape,One Piece,http://mystery.com.my/
MY,,Johor,Mystery Room Escape,The Return of Sadako,http://mystery.com.my/
MY,,Johor,Mystery Room Escape,Killer Clown,http://mystery.com.my/
MY,,Johor,Mystery Room Escape,Bloody Lily,http://mystery.com.my/
MY,,Johor,Real Escape,Saw,http://www.myrealescape.com/
MY,,Johor,Real Escape,Kidnap,http://www.myrealescape.com/
MY,,Johor,Real Escape,Madhouse,http://www.myrealescape.com/
MY,,Johor,Real Escape,Missing Gem,http://www.myrealescape.com/
MY,,Johor,The Maze,Rescue M60,http://www.themazeescape.com/en/games-2/rescue-m60/
MY,,Johor,The Maze,Sahara Escape,http://www.themazeescape.com/en/games-2/sahara-escape/
MY,,Johor,The Maze,The Chamber of Illusionist,http://www.themazeescape.com/en/games-2/the-chamber-of-illusionist-2/
MY,,Klang,Escape Room Malaysia,Kung Fu,http://www.escaperoom.com/klang/game/kung-fu-the-legend-of-the-grandmaster-language-in-chinese-1
MY,,Klang,Escape Room Malaysia,Prison Break,http://www.escaperoom.com/klang/game/prison-break-1
MY,,Klang,Escape Room Malaysia,Surgery Room,http://www.escaperoom.com/klang/game/surgery-room-the-secret-of-dr-malcolm-1
MY,,Klang,Escape Room Malaysia,Taken,http://www.escaperoom.com/klang/game/taken-the-perfect-abduction-1
MY,,Klang,Escape Room Malaysia,The Abandoned Factory,http://www.escaperoom.com/klang/game/the-abandoned-factory-1
MY,,Klang,Escape Room Malaysia,The Mysterious Room,http://www.escaperoom.com/klang/game/the-mysterious-room-1
MY,,Klang,Escape Room Malaysia,Slaughter House,http://www.escaperoom.com/klang/game/the-slaughter-house-1
MY,,Kuala Lumpur,Breakout,Chamber of Hocus,http://www.breakout.com.my/ak/rooms/chamber-of-hocus/
MY,,Kuala Lumpur,Breakout,Mr Oswald's Greatest Show,http://www.breakout.com.my/ak/rooms/mr-oswald-greatest-show/
MY,,Kuala Lumpur,Breakout,Project Fallout,http://www.breakout.com.my/ak/rooms/project-fallout/
MY,,Kuala Lumpur,Breakout,The Greatest Murder of Westwood,http://www.breakout.com.my/ak/rooms/the-greatest-murder-of-westwood/
MY,,Kuala Lumpur,Breakout,The Infinity,http://www.breakout.com.my/ak/rooms/the-infinity/
MY,,Kuala Lumpur,Breakout,Dreadnought,http://www.breakout.com.my/nu/rooms/dreadnought/
